Ref,Val,Package,PosX,PosY,Rot,Side
"C1","4.7uF","C_0402_1005Metric",13.650000,-18.922500,-90.000000,top
"C2","4.7uF","C_0402_1005Metric",14.315000,-10.000000,180.000000,top
"C3","4.7uF","C_0402_1005Metric",23.850000,-19.850000,180.000000,top
"C4","0.1uF","C_0402_1005Metric",22.775000,-20.985000,180.000000,top
"C5","4.7uF","C_0402_1005Metric",23.000000,-9.800000,180.000000,top
"C6","12pF","C_0402_1005Metric",16.083940,-22.205160,0.000000,top
"C7","12pF","C_0402_1005Metric",21.550000,-22.375000,180.000000,top
"C8","4.7uF","C_0402_1005Metric",30.100000,-21.600000,0.000000,top
"C9","4.7uF","C_0402_1005Metric",25.100000,-22.465000,180.000000,top
"IC1","USBLC6-4SC6","SOT-23-6",20.882500,-5.117500,-90.000000,top
"IGNORE1","USB v0.2","BoardText",27.850000,-23.925000,0.000000,top
"J1","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",4.500000,-12.500000,180.000000,top
"J2","USB_C_connector_16P","USB_C_Receptacle_16P",11.880000,-3.005000,90.000000,top
"J3","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",28.500000,-12.500000,0.000000,top
"J4","swd_4pin","swd_header",6.950000,-23.250000,90.000000,top
"R1","5.1K","R_0402_1005Metric",14.115000,-8.000000,90.000000,top
"R2","5.1K","R_0402_1005Metric",9.715000,-7.915000,90.000000,top
"R4","100R","R_0402_1005Metric",12.015000,-14.000000,-90.000000,top
"R5","100R","R_0402_1005Metric",21.850000,-8.050000,90.000000,top
"R6","100R","R_0402_1005Metric",12.000000,-13.000000,-90.000000,top
"R7","100R","R_0402_1005Metric",12.000000,-12.000000,-90.000000,top
"R12","1.5K","R_0402_1005Metric",13.150000,-9.800000,0.000000,top
"U1","STM32F103C8T6","LQFP-48_7x7mm_P0.5mm",18.800000,-14.800000,90.000000,top
"U2","ME6211C33M5G-N","SOT-23-5",27.600000,-22.000000,90.000000,top
"Y1","Crystal_16M","Crystal_SMD_3225-4Pin_3.2x2.5mm",18.883940,-22.255160,90.000000,top
