Ref,Val,Package,PosX,PosY,Rot,Side
"C9","4.7uF","C_0402_1005Metric",15.5800,-8.7500,90.0,top
"D34","ws2812b_1615","WS2812B_1615",55.6250,-10.6250,-90.0,top
"D5","ws2812b_1615","WS2812B_1615",36.8750,-3.1250,-90.0,top
"D32","ws2812b_1615","WS2812B_1615",48.1250,-10.6250,-90.0,top
"D6","ws2812b_1615","WS2812B_1615",40.6250,-3.1250,-90.0,top
"J1","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",4.5000,-12.5000,180.0,top
"D67","ws2812b_1615","WS2812B_1615",44.3750,-21.8750,-90.0,top
"D49","ws2812b_1615","WS2812B_1615",21.8750,-18.1250,-90.0,top
"R7","1K","R_0402_1005Metric",11.5150,-3.3000,-90.0,top
"J3","FFC_connector_16p_hinge_lock","FFC_connector_16p_hinge_lock",70.5000,-12.5000,0.0,top
"D54","ws2812b_1615","WS2812B_1615",40.6250,-18.1250,-90.0,top
"D58","ws2812b_1615","WS2812B_1615",55.6250,-18.1250,-90.0,top
"D9","ws2812b_1615","WS2812B_1615",51.8750,-3.1250,-90.0,top
"D72","ws2812b_1615","WS2812B_1615",63.1250,-21.8750,-90.0,top
"D13","ws2812b_1615","WS2812B_1615",21.8750,-6.8750,-90.0,top
"D50","ws2812b_1615","WS2812B_1615",25.6250,-18.1250,-90.0,top
"D53","ws2812b_1615","WS2812B_1615",36.8750,-18.1250,-90.0,top
"C7","22uF_10V","C_0603_1608Metric",66.2000,-6.8500,180.0,top
"D33","ws2812b_1615","WS2812B_1615",51.8750,-10.6250,-90.0,top
"D47","ws2812b_1615","WS2812B_1615",59.3750,-14.3750,-90.0,top
"D48","ws2812b_1615","WS2812B_1615",63.1250,-14.3750,-90.0,top
"D17","ws2812b_1615","WS2812B_1615",36.8750,-6.8750,-90.0,top
"C6","22uF_10V","C_0603_1608Metric",66.2000,-10.6875,180.0,top
"D57","ws2812b_1615","WS2812B_1615",51.8750,-18.1250,-90.0,top
"D29","ws2812b_1615","WS2812B_1615",36.8750,-10.6250,-90.0,top
"D22","ws2812b_1615","WS2812B_1615",55.6250,-6.8750,-90.0,top
"D70","ws2812b_1615","WS2812B_1615",55.6250,-21.8750,-90.0,top
"D60","ws2812b_1615","WS2812B_1615",63.1250,-18.1250,-90.0,top
"D26","ws2812b_1615","WS2812B_1615",25.6250,-10.6250,-90.0,top
"D41","ws2812b_1615","WS2812B_1615",36.8750,-14.3750,-90.0,top
"IGNORE1","LedMatrix v0.1","BoardText",66.7921,-23.1500,180.0,top
"D14","ws2812b_1615","WS2812B_1615",25.6250,-6.8750,-90.0,top
"D31","ws2812b_1615","WS2812B_1615",44.3750,-10.6250,-90.0,top
"C15","22uF_10V","C_0603_1608Metric",19.2000,-3.1000,180.0,top
"D10","ws2812b_1615","WS2812B_1615",55.6250,-3.1250,-90.0,top
"D68","ws2812b_1615","WS2812B_1615",48.1250,-21.8750,-90.0,top
"D38","ws2812b_1615","WS2812B_1615",25.6250,-14.3750,-90.0,top
"D35","ws2812b_1615","WS2812B_1615",59.3750,-10.6250,-90.0,top
"D36","ws2812b_1615","WS2812B_1615",63.1250,-10.6250,-90.0,top
"D7","ws2812b_1615","WS2812B_1615",44.3750,-3.1250,-90.0,top
"C8","4.7uF","C_0402_1005Metric",14.7150,-3.7500,90.0,top
"C5","22uF_10V","C_0603_1608Metric",66.2000,-14.4375,180.0,top
"D24","ws2812b_1615","WS2812B_1615",63.1250,-6.8750,-90.0,top
"J4","swd_4pin","swd_header",6.9500,-23.2500,90.0,top
"U2","ME6211C33M5G-N","SOT-23-5",15.1150,-6.2500,180.0,top
"D71","ws2812b_1615","WS2812B_1615",59.3750,-21.8750,-90.0,top
"D37","ws2812b_1615","WS2812B_1615",21.8750,-14.3750,-90.0,top
"D1","ws2812b_1615","WS2812B_1615",21.8750,-3.1250,-90.0,top
"D64","ws2812b_1615","WS2812B_1615",33.1250,-21.8750,-90.0,top
"C10","22uF_10V","C_0603_1608Metric",19.2500,-10.5875,180.0,top
"D23","ws2812b_1615","WS2812B_1615",59.3750,-6.8750,-90.0,top
"D19","ws2812b_1615","WS2812B_1615",44.3750,-6.8750,-90.0,top
"C12","22uF_10V","C_0603_1608Metric",19.2500,-18.1000,180.0,top
"R5","1K","R_0402_1005Metric",13.7650,-2.1500,90.0,top
"D69","ws2812b_1615","WS2812B_1615",51.8750,-21.8750,-90.0,top
"C14","22uF_10V","C_0603_1608Metric",19.2500,-14.3500,180.0,top
"D2","ws2812b_1615","WS2812B_1615",25.6250,-3.1250,-90.0,top
"R2","120R","R_0402_1005Metric",7.7500,-14.8350,0.0,top
"D45","ws2812b_1615","WS2812B_1615",51.8750,-14.3750,-90.0,top
"D20","ws2812b_1615","WS2812B_1615",48.1250,-6.8750,-90.0,top
"H2","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",72.5000,-2.5500,0.0,top
"U3","STM32G030F6P6","TSSOP-20_4.4x6.5mm_P0.65mm",12.4875,-13.8750,180.0,top
"D18","ws2812b_1615","WS2812B_1615",40.6250,-6.8750,-90.0,top
"R3","120R","R_0402_1005Metric",7.7500,-10.8250,180.0,top
"C13","22uF_10V","C_0603_1608Metric",66.2000,-18.1000,180.0,top
"C2","4.7uF","C_0402_1005Metric",17.2000,-15.0350,180.0,top
"D66","ws2812b_1615","WS2812B_1615",40.6250,-21.8750,-90.0,top
"D44","ws2812b_1615","WS2812B_1615",48.1250,-14.3750,-90.0,top
"D39","ws2812b_1615","WS2812B_1615",29.3750,-14.3750,-90.0,top
"D52","ws2812b_1615","WS2812B_1615",33.1250,-18.1250,-90.0,top
"D28","ws2812b_1615","WS2812B_1615",33.1250,-10.6250,-90.0,top
"D42","ws2812b_1615","WS2812B_1615",40.6250,-14.3750,-90.0,top
"D61","ws2812b_1615","WS2812B_1615",21.8750,-21.8750,-90.0,top
"C18","22uF_10V","C_0603_1608Metric",66.1500,-21.8875,180.0,top
"D65","ws2812b_1615","WS2812B_1615",36.8750,-21.8750,-90.0,top
"R4","120R","R_0402_1005Metric",7.7750,-12.8350,0.0,top
"D8","ws2812b_1615","WS2812B_1615",48.1250,-3.1250,-90.0,top
"D63","ws2812b_1615","WS2812B_1615",29.3750,-21.8750,-90.0,top
"C11","22uF_10V","C_0603_1608Metric",19.2500,-6.8500,180.0,top
"D59","ws2812b_1615","WS2812B_1615",59.3750,-18.1250,-90.0,top
"D46","ws2812b_1615","WS2812B_1615",55.6250,-14.3750,-90.0,top
"D55","ws2812b_1615","WS2812B_1615",44.3750,-18.1250,-90.0,top
"D30","ws2812b_1615","WS2812B_1615",40.6250,-10.6250,-90.0,top
"D56","ws2812b_1615","WS2812B_1615",48.1250,-18.1250,-90.0,top
"R1","120R","R_0402_1005Metric",8.8150,-8.7500,-90.0,top
"Q3","N_MOSFET","SOT-23",10.6000,-5.7500,0.0,top
"D25","ws2812b_1615","WS2812B_1615",21.8750,-10.6250,-90.0,top
"D21","ws2812b_1615","WS2812B_1615",51.8750,-6.8750,-90.0,top
"D51","ws2812b_1615","WS2812B_1615",29.3750,-18.1250,-90.0,top
"C1","0.1uF","C_0402_1005Metric",17.0250,-13.0600,0.0,top
"H1","M2.5MountingHole","MountingHole_2.7mm_M2.5_ISO7380",2.5000,-22.5000,0.0,top
"D4","ws2812b_1615","WS2812B_1615",33.1250,-3.1250,-90.0,top
"D11","ws2812b_1615","WS2812B_1615",59.3750,-3.1250,-90.0,top
"C3","22uF_10V","C_0603_1608Metric",66.2000,-3.1500,180.0,top
"D16","ws2812b_1615","WS2812B_1615",33.1250,-6.8750,-90.0,top
"C16","22uF_10V","C_0603_1608Metric",19.2500,-21.8875,180.0,top
"D27","ws2812b_1615","WS2812B_1615",29.3750,-10.6250,-90.0,top
"D15","ws2812b_1615","WS2812B_1615",29.3750,-6.8750,-90.0,top
"D40","ws2812b_1615","WS2812B_1615",33.1250,-14.3750,-90.0,top
"D43","ws2812b_1615","WS2812B_1615",44.3750,-14.3750,-90.0,top
"D12","ws2812b_1615","WS2812B_1615",63.1250,-3.1250,-90.0,top
"D62","ws2812b_1615","WS2812B_1615",25.6250,-21.8750,-90.0,top
"D3","ws2812b_1615","WS2812B_1615",29.3750,-3.1250,-90.0,top
